x,y,z
31.295399,80.86976,9.094258
31.261139,82.16382,9.094258
31.261139,82.16382,9.094258
27.991661,81.190994,9.094258
27.991661,81.190994,9.094258
29.86613,80.03997,9.094258
29.86613,80.03997,9.094258
30.236969,79.965965,9.094258
30.236969,79.965965,9.094258
30.610012,80.02789,9.094258
30.610012,80.02789,9.094258
30.937061,80.21776,9.094258
30.937061,80.21776,9.094258
27.991661,81.190994,9.094258
27.991661,81.190994,9.094258
29.696705,80.12563,2.6159163
29.696705,80.12563,2.6159163
26.597084,77.7887,2.6159163
26.597084,77.7887,2.6159163
29.86613,80.03997,2.6159163
29.86613,80.03997,2.6159163
26.688885,77.56004,2.6159163
26.688885,77.56004,2.6159163
30.048197,79.98617,2.6159163
30.048197,79.98617,2.6159163
26.7366,77.402794,2.6159163
26.7366,77.402794,2.6159163
30.236969,79.965965,2.6159163
30.236969,79.965965,2.6159163
26.800673,77.08062,2.6159163
26.800673,77.08062,2.6159163
26.816784,76.917076,2.6159163
26.816784,76.917076,2.6159163
27.867464,75.712616,2.6159163
27.867464,75.712616,2.6159163
30.426302,79.98003,2.6159163
30.426302,79.98003,2.6159163
26.816784,76.917076,2.6159163
26.816784,76.917076,2.6159163
26.816784,76.917076,2.6159163
26.816784,76.917076,2.6159163
28.524965,76.902306,2.6159163
28.524965,76.902306,2.6159163
30.782135,80.10801,2.6159163
30.782135,80.10801,2.6159163
26.816784,76.917076,2.6159163
26.816784,76.917076,2.6159163
32.63846,81.24449,2.6159163
32.63846,81.24449,2.6159163
31.305016,81.05937,2.6159163
31.305016,81.05937,2.6159163
26.816784,76.917076,2.6159163
26.816784,76.917076,2.6159163
32.63846,81.24449,2.6159163
32.63846,81.24449,2.6159163
32.63846,81.24449,2.6159163
32.63846,81.24449,2.6159163
31.25185,80.68497,2.6159163
31.25185,80.68497,2.6159163
31.069714,80.35357,2.6159163
31.069714,80.35357,2.6159163
32.63846,81.24449,2.6159163
32.63846,81.24449,2.6159163
79.43608,30.392689,13.301134
79.43608,30.392689,13.301134
78.47412,31.809315,1.325789
78.47412,31.809315,1.325789
65.15234,58.42463,4.002878
65.15234,58.42463,4.002878
66.02365,57.55333,9.498058
66.02365,57.55333,9.498058
64.97368,67.63082,4.634912
64.97368,67.63082,4.634912
64.825424,67.60133,0.28090376
64.825424,67.60133,0.28090376
58.105713,29.654041,6.6012383
58.105713,29.654041,6.6012383
57.850243,29.121433,0.28090376
57.850243,29.121433,0.28090376
26.822153,75.712616,7.6546273
26.822153,75.712616,7.6546273
26.816784,76.917076,2.6159163
26.816784,76.917076,2.6159163
29.958408,40.005096,3.5464098
29.958408,40.005096,3.5464098
30.022533,39.95247,9.884301
30.022533,39.95247,9.884301
22.848259,26.340939,1.6049974
22.848259,26.340939,1.6049974
22.864958,26.22393,0.28090376
22.864958,26.22393,0.28090376
22.834108,26.458286,1.6049974
22.834108,26.458286,1.6049974
22.848259,26.340939,0.28090376
22.848259,26.340939,0.28090376
22.822525,26.575912,1.6049974
22.822525,26.575912,1.6049974
22.834108,26.458286,0.28090376
22.834108,26.458286,0.28090376
22.80854,26.78476,0.28090376
22.80854,26.78476,0.28090376
22.813507,26.69376,1.6049974
22.813507,26.69376,1.6049974
22.813507,26.69376,1.6049974
22.813507,26.69376,1.6049974
22.822525,26.575912,0.28090376
22.822525,26.575912,0.28090376
8.633331,29.791927,2.4579077
8.633331,29.791927,2.4579077
8.883881,29.66838,0.80759835
8.883881,29.66838,0.80759835
27.503096,53.220375,1.9487698
27.503096,53.220375,1.9487698
27.575006,53.008537,12.517774
27.575006,53.008537,12.517774
59.814323,82.16381,4.5822425
59.814323,82.16381,4.5822425
59.775692,81.1913,3.7922008
59.775692,81.1913,3.7922008
59.775692,81.1913,3.7922008
59.775692,81.1913,3.7922008
59.770447,81.059364,2.6159163
59.770447,81.059364,2.6159163
60.021835,59.49815,1.9487698
60.021835,59.49815,1.9487698
63.442177,59.498154,3.0899413
63.442177,59.498154,3.0899413
60.021824,70.35348,2.8792634
60.021824,70.35348,2.8792634
63.425278,72.74252,2.8792634
63.425278,72.74252,2.8792634
63.425278,72.74252,2.8792634
63.425278,72.74252,2.8792634
63.173347,74.26846,2.8792634
63.173347,74.26846,2.8792634
62.630066,75.712616,2.8792634
62.630066,75.712616,2.8792634
58.76671,75.56131,2.8792634
58.76671,75.56131,2.8792634
59.978565,72.88668,2.8792634
59.978565,72.88668,2.8792634
63.425278,72.74252,2.8792634
63.425278,72.74252,2.8792634
63.425278,72.74252,2.8792634
63.425278,72.74252,2.8792634
58.97667,75.30547,2.8792634
58.97667,75.30547,2.8792634
59.753418,73.85227,2.8792634
59.753418,73.85227,2.8792634
63.425278,72.74252,2.8792634
63.425278,72.74252,2.8792634
35.910538,47.211704,6.2676554
35.910538,47.211704,6.2676554
35.672203,48.765854,11.797949
35.672203,48.765854,11.797949
57.539776,84.32411,4.5822425
57.539776,84.32411,4.5822425
59.814323,82.16381,3.7922008
59.814323,82.16381,3.7922008
23.850563,30.25175,1.2726438
23.850563,30.25175,1.2726438
23.78172,30.15567,0.28090376
23.78172,30.15567,0.28090376
23.921492,30.346298,1.2726438
23.921492,30.346298,1.2726438
23.850563,30.25175,0.28090376
23.850563,30.25175,0.28090376
24.069447,30.530643,1.2726438
24.069447,30.530643,1.2726438
23.921492,30.346298,0.28090376
23.921492,30.346298,0.28090376
24.388762,30.87912,0.28090376
24.388762,30.87912,0.28090376
24.225302,30.708359,1.2726438
24.225302,30.708359,1.2726438
24.225302,30.708359,1.2726438
24.225302,30.708359,1.2726438
24.069447,30.530643,0.28090376
24.069447,30.530643,0.28090376
64.64093,69.02531,11.23615
64.64093,69.02531,11.23615
64.90159,68.73137,11.23615
64.90159,68.73137,11.23615
65.21255,68.49129,11.23615
65.21255,68.49129,11.23615
65.56288,68.31349,11.23615
65.56288,68.31349,11.23615
65.94025,68.204254,11.23615
65.94025,68.204254,11.23615
67.38922,68.1674,11.23615
67.38922,68.1674,11.23615
63.968872,70.35348,11.23615
63.968872,70.35348,11.23615
64.64093,69.02531,11.23615
64.64093,69.02531,11.23615
64.65807,60.28448,9.498058
64.65807,60.28448,9.498058
67.38922,57.55333,9.498058
67.38922,57.55333,9.498058
33.112396,22.565533,10.814795
33.112396,22.565533,10.814795
33.08334,22.640617,3.0197155
33.08334,22.640617,3.0197155
67.38922,57.55333,10.990359
67.38922,57.55333,10.990359
65.605576,57.010094,10.990359
65.605576,57.010094,10.990359
66.65349,53.129585,10.990359
66.65349,53.129585,10.990359
67.38922,57.55333,10.990359
67.38922,57.55333,10.990359
65.57048,54.547146,10.990359
65.57048,54.547146,10.990359
66.65348,54.276077,10.990359
66.65348,54.276077,10.990359
67.38922,57.55333,10.990359
67.38922,57.55333,10.990359
65.66809,55.914715,10.990359
65.66809,55.914715,10.990359
65.60558,54.819317,10.990359
65.60558,54.819317,10.990359
67.38922,57.55333,10.990359
67.38922,57.55333,10.990359
67.38922,57.55333,10.990359
67.38922,57.55333,10.990359
65.65244,55.36613,10.990359
65.65244,55.36613,10.990359
55.484283,87.62072,9.287381
55.484283,87.62072,9.287381
56.654064,87.62072,0.28090376
56.654064,87.62072,0.28090376
56.654064,87.62072,0.28090376
56.654064,87.62072,0.28090376
52.88856,87.62073,6.776803
52.88856,87.62073,6.776803
61.723274,48.475937,10.621674
61.723274,48.475937,10.621674
61.56064,48.50828,3.5464098
61.56064,48.50828,3.5464098
63.083797,81.19099,4.020435
63.083797,81.19099,4.020435
64.47838,77.78867,4.020435
64.47838,77.78867,4.020435
64.87651,78.40861,4.020435
64.87651,78.40861,4.020435
63.083797,81.19099,4.020435
63.083797,81.19099,4.020435
58.406677,85.86811,4.5822425
58.406677,85.86811,4.5822425
60.96265,83.31213,0.28090376
60.96265,83.31213,0.28090376
56.654064,87.62072,0.28090376
56.654064,87.62072,0.28090376
58.406677,85.86811,9.287381
58.406677,85.86811,9.287381
43.523216,14.815609,2.5456903
43.523216,14.815609,2.5456903
42.33673,14.966076,13.764283
42.33673,14.966076,13.764283
65.64934,62.05346,7.3034973
65.64934,62.05346,7.3034973
65.856766,61.816933,7.3034973
65.856766,61.816933,7.3034973
66.02365,61.650055,7.3034973
66.02365,61.650055,7.3034973
67.38922,64.51374,7.3034973
67.38922,64.51374,7.3034973
65.33542,62.597187,7.3034973
65.33542,62.597187,7.3034973
65.64934,62.05346,7.3034973
65.64934,62.05346,7.3034973
65.15235,63.517544,7.3034973
65.15235,63.517544,7.3034973
65.198555,63.04835,7.3034973
65.198555,63.04835,7.3034973
65.527626,57.553333,4.002878
65.527626,57.553333,4.002878
65.15234,58.42463,4.002878
65.15234,58.42463,4.002878
65.15234,58.42463,4.002878
65.15234,58.42463,4.002878
63.968864,54.276077,4.002878
63.968864,54.276077,4.002878
65.527626,54.276077,4.002878
65.527626,54.276077,4.002878
65.60558,54.819317,4.002878
65.60558,54.819317,4.002878
65.65244,55.36613,4.002878
65.65244,55.36613,4.002878
65.66809,55.914715,4.002878
65.66809,55.914715,4.002878
65.605576,57.010094,4.002878
65.605576,57.010094,4.002878
65.527626,54.276077,4.002878
65.527626,54.276077,4.002878
34.592186,13.321747,4.49446
34.592186,13.321747,4.49446
34.50528,13.408649,19.101456
34.50528,13.408649,19.101456
59.770447,81.059364,2.6159163
59.770447,81.059364,2.6159163
58.437008,81.244484,2.6159163
58.437008,81.244484,2.6159163
59.823616,80.68496,2.6159163
59.823616,80.68496,2.6159163
58.437008,81.244484,2.6159163
58.437008,81.244484,2.6159163
60.00575,80.35356,2.6159163
60.00575,80.35356,2.6159163
58.437008,81.244484,2.6159163
58.437008,81.244484,2.6159163
60.13841,80.21776,2.6159163
60.13841,80.21776,2.6159163
61.88031,77.77568,2.6159163
61.88031,77.77568,2.6159163
60.293324,80.107994,2.6159163
60.293324,80.107994,2.6159163
62.550495,76.90229,2.6159163
62.550495,76.90229,2.6159163
63.10094,75.94889,2.6159163
63.10094,75.94889,2.6159163
64.2533,75.712616,2.6159163
64.2533,75.712616,2.6159163
62.550495,76.90229,2.6159163
62.550495,76.90229,2.6159163
64.258675,76.91706,2.6159163
64.258675,76.91706,2.6159163
60.649166,79.98001,2.6159163
60.649166,79.98001,2.6159163
62.550495,76.90229,2.6159163
62.550495,76.90229,2.6159163
62.550495,76.90229,2.6159163
62.550495,76.90229,2.6159163
64.33887,77.402794,2.6159163
64.33887,77.402794,2.6159163
61.027264,79.98616,2.6159163
61.027264,79.98616,2.6159163
62.550495,76.90229,2.6159163
62.550495,76.90229,2.6159163
64.44446,77.71384,2.6159163
64.44446,77.71384,2.6159163
61.84815,80.41891,2.6159163
61.84815,80.41891,2.6159163
61.378765,80.12562,2.6159163
61.378765,80.12562,2.6159163
62.550495,76.90229,2.6159163
62.550495,76.90229,2.6159163
52.88856,87.62073,6.776803
52.88856,87.62073,6.776803
53.641777,84.035645,6.776803
53.641777,84.035645,6.776803
54.704185,83.75097,6.776803
54.704185,83.75097,6.776803
55.484283,87.62072,6.776803
55.484283,87.62072,6.776803
64.682274,67.55274,0.28090376
64.682274,67.55274,0.28090376
64.54669,67.48588,4.634912
64.54669,67.48588,4.634912
57.198208,81.714554,3.0899413
57.198208,81.714554,3.0899413
55.94227,82.61455,3.0899413
55.94227,82.61455,3.0899413
55.94227,82.61455,3.0899413
55.94227,82.61455,3.0899413
54.041325,83.40195,3.0899413
54.041325,83.40195,3.0899413
52.516857,83.65363,3.0899413
52.516857,83.65363,3.0899413
50.51101,80.246994,3.0899413
50.51101,80.246994,3.0899413
55.336147,78.99187,3.0899413
55.336147,78.99187,3.0899413
59.352562,79.58407,3.0899413
59.352562,79.58407,3.0899413
59.352562,79.58407,3.0899413
59.352562,79.58407,3.0899413
52.516857,83.65363,3.0899413
52.516857,83.65363,3.0899413
52.516857,83.65363,3.0899413
52.516857,83.65363,3.0899413
52.988068,80.14982,3.0899413
52.988068,80.14982,3.0899413
54.530216,79.5694,3.0899413
54.530216,79.5694,3.0899413
52.516857,83.65363,3.0899413
52.516857,83.65363,3.0899413
64.44446,77.71384,9.708736
64.44446,77.71384,9.708736
64.27478,77.080605,9.708736
64.27478,77.080605,9.708736
64.27478,77.080605,9.708736
64.27478,77.080605,9.708736
64.2533,75.712616,9.708736
64.2533,75.712616,9.708736
67.38922,76.88556,9.708736
67.38922,76.88556,9.708736
64.87651,78.40861,9.708736
64.87651,78.40861,9.708736
52.88856,87.62073,4.49446
52.88856,87.62073,4.49446
34.421406,87.62073,0.28090376
34.421406,87.62073,0.28090376
34.421406,87.62073,0.28090376
34.421406,87.62073,0.28090376
35.59118,87.62073,9.287381
35.59118,87.62073,9.287381
35.59118,87.62073,6.776803
35.59118,87.62073,6.776803
38.186905,87.62073,4.49446
38.186905,87.62073,4.49446
38.186905,87.62073,4.49446
38.186905,87.62073,4.49446
43.051094,87.62073,3.7922008
43.051094,87.62073,3.7922008
38.86106,49.198498,5.8111873
38.86106,49.198498,5.8111873
38.91724,49.067036,1.2465011
38.91724,49.067036,1.2465011
70.55213,39.276634,9.4015
70.55213,39.276634,9.4015
73.82213,36.006638,0.28090516
73.82213,36.006638,0.28090516
63.72699,48.09266,0.8075983
63.72699,48.09266,0.8075983
64.790344,48.907726,0.8075983
64.790344,48.907726,0.8075983
64.790344,48.907726,0.8075983
64.790344,48.907726,0.8075983
63.559578,47.744797,0.8075983
63.559578,47.744797,0.8075983
63.220047,47.60416,0.8075983
63.220047,47.60416,0.8075983
62.855686,47.556183,0.8075983
62.855686,47.556183,0.8075983
62.491325,47.60416,0.8075983
62.491325,47.60416,0.8075983
62.151787,47.7448,0.8075983
62.151787,47.7448,0.8075983
61.860233,47.968517,0.8075983
61.860233,47.968517,0.8075983
61.04514,49.0319,0.8075983
61.04514,49.0319,0.8075983
61.860233,47.968517,0.8075983
61.860233,47.968517,0.8075983
63.72699,48.09266,0.8075983
63.72699,48.09266,0.8075983
60.920998,48.907753,2.177004
60.920998,48.907753,2.177004
61.860233,47.968517,0.8075983
61.860233,47.968517,0.8075983
65.198555,63.04835,7.3034973
65.198555,63.04835,7.3034973
65.17293,63.203632,2.5281339
65.17293,63.203632,2.5281339
62.855686,47.556183,0.8075983
62.855686,47.556183,0.8075983
63.039436,47.56823,3.5464098
63.039436,47.56823,3.5464098
63.394413,47.663345,3.5464098
63.394413,47.663345,3.5464098
63.220047,47.60416,0.8075983
63.220047,47.60416,0.8075983
63.712685,47.847115,0.8075983
63.712685,47.847115,0.8075983
63.559578,47.744797,3.5464098
63.559578,47.744797,3.5464098
61.052925,48.779667,3.5464098
61.052925,48.779667,3.5464098
61.998684,47.847107,3.5464098
61.998684,47.847107,3.5464098
62.31695,47.663353,3.5464098
62.31695,47.663353,3.5464098
62.67193,47.56823,3.5464098
62.67193,47.56823,3.5464098
63.039436,47.56823,3.5464098
63.039436,47.56823,3.5464098
63.394413,47.663345,3.5464098
63.394413,47.663345,3.5464098
63.712685,47.847115,3.5464098
63.712685,47.847115,3.5464098
64.65844,48.779663,3.5464098
64.65844,48.779663,3.5464098
61.18447,48.678726,3.5464098
61.18447,48.678726,3.5464098
62.31695,47.663353,3.5464098
62.31695,47.663353,3.5464098
62.31695,47.663353,3.5464098
62.31695,47.663353,3.5464098
63.712685,47.847115,3.5464098
63.712685,47.847115,3.5464098
63.712685,47.847115,3.5464098
63.712685,47.847115,3.5464098
64.38329,48.59581,3.5464098
64.38329,48.59581,3.5464098
61.403633,48.561592,3.5464098
61.403633,48.561592,3.5464098
62.31695,47.663353,3.5464098
62.31695,47.663353,3.5464098
62.31695,47.663353,3.5464098
62.31695,47.663353,3.5464098
64.15073,48.508278,3.5464098
64.15073,48.508278,3.5464098
61.723274,48.475937,3.5464098
61.723274,48.475937,3.5464098
62.31695,47.663353,3.5464098
62.31695,47.663353,3.5464098
62.31695,47.663353,3.5464098
62.31695,47.663353,3.5464098
63.90554,48.467808,3.5464098
63.90554,48.467808,3.5464098
63.220047,47.60416,0.8075983
63.220047,47.60416,0.8075983
63.039436,47.56823,3.5464098
63.039436,47.56823,3.5464098
27.681038,41.068783,3.5464098
27.681038,41.068783,3.5464098
27.855413,41.127975,0.8075983
27.855413,41.127975,0.8075983
28.219755,47.55619,3.5464098
28.219755,47.55619,3.5464098
28.403517,47.568237,0.8075983
28.403517,47.568237,0.8075983
35.295937,44.36607,5.688292
35.295937,44.36607,5.688292
35.783394,43.878605,1.3530287
35.783394,43.878605,1.3530287
37.02731,38.438232,9.2347
37.02731,38.438232,9.2347
37.03295,38.52417,3.0899317
37.03295,38.52417,3.0899317
67.32596,42.50276,3.5464106
67.32596,42.50276,3.5464106
66.3367,43.509056,0.80759966
66.3367,43.509056,0.80759966
67.39734,42.431377,0.80759966
67.39734,42.431377,0.80759966
67.697235,42.13148,0.28090516
67.697235,42.13148,0.28090516
67.697235,42.13148,0.28090516
67.697235,42.13148,0.28090516
67.26927,42.563293,11.446826
67.26927,42.563293,11.446826
63.298073,19.840515,4.020435
63.298073,19.840515,4.020435
64.5773,18.561287,2.6356673
64.5773,18.561287,2.6356673
64.5773,18.561287,2.73808
64.5773,18.561287,2.73808
65.30037,17.838211,4.020435
65.30037,17.838211,4.020435
65.90248,22.444923,3.0062747
65.90248,22.444923,3.0062747
69.43297,18.914429,4.020435
69.43297,18.914429,4.020435
69.43297,18.914429,4.020435
69.43297,18.914429,4.020435
69.013565,19.333836,0.28090376
69.013565,19.333836,0.28090376
54.90433,15.074497,6.4256735
54.90433,15.074497,6.4256735
53.787045,16.191792,0.28090376
53.787045,16.191792,0.28090376
72.851105,24.807022,3.0062747
72.851105,24.807022,3.0062747
73.143295,24.514835,15.625271
73.143295,24.514835,15.625271
72.87594,24.782192,2.8382983
72.87594,24.782192,2.8382983
70.873375,26.78476,0.28090376
70.873375,26.78476,0.28090376
56.439537,46.812996,13.711615
56.439537,46.812996,13.711615
56.4453,47.754818,13.585228
56.4453,47.754818,13.585228
73.74895,23.90918,2.8382983
73.74895,23.90918,2.8382983
73.50642,24.151714,15.625271
73.50642,24.151714,15.625271
73.77378,23.884354,2.8382983
73.77378,23.884354,2.8382983
73.644104,24.01403,0.28090376
73.644104,24.01403,0.28090376
40.119846,9.730141,0.28090376
40.119846,9.730141,0.28090376
40.12113,9.848335,3.5112967
40.12113,9.848335,3.5112967
40.12113,9.611954,0.28090376
40.12113,9.611954,0.28090376
40.119846,9.730141,3.5112967
40.119846,9.730141,3.5112967
40.124996,9.493813,0.28090376
40.124996,9.493813,0.28090376
40.12113,9.611954,3.5112967
40.12113,9.611954,3.5112967
40.13144,9.375797,0.28090376
40.13144,9.375797,0.28090376
40.124996,9.493813,3.5112967
40.124996,9.493813,3.5112967
40.152042,9.140312,3.5112967
40.152042,9.140312,3.5112967
40.140457,9.257946,0.28090376
40.140457,9.257946,0.28090376
40.140457,9.257946,0.28090376
40.140457,9.257946,0.28090376
40.13144,9.375797,3.5112967
40.13144,9.375797,3.5112967
70.09248,20.737778,15.625271
70.09248,20.737778,15.625271
70.335014,20.495243,3.0062747
70.335014,20.495243,3.0062747
70.335014,20.495243,3.0062747
70.335014,20.495243,3.0062747
70.25499,20.575264,0.28090376
70.25499,20.575264,0.28090376
20.064508,33.603806,2.3797815
20.064508,33.603806,2.3797815
21.814463,35.353756,0.28090376
21.814463,35.353756,0.28090376
85.49385,34.09549,8.963682
85.49385,34.09549,8.963682
85.832695,34.43434,8.436439
85.832695,34.43434,8.436439
85.832695,34.43434,8.436439
85.832695,34.43434,8.436439
86.98478,35.586426,2.1636531
86.98478,35.586426,2.1636531
35.641678,21.239616,10.814795
35.641678,21.239616,10.814795
35.654984,21.350224,3.0197155
35.654984,21.350224,3.0197155
31.25185,80.68497,9.094258
31.25185,80.68497,9.094258
31.295399,80.86976,2.6159163
31.295399,80.86976,2.6159163
52.818726,15.744873,13.588718
52.818726,15.744873,13.588718
53.07943,16.303516,13.307816
53.07943,16.303516,13.307816
28.337933,35.4218,2.3797815
28.337933,35.4218,2.3797815
27.462965,34.54682,1.2726438
27.462965,34.54682,1.2726438
14.50692,33.632175,17.117577
14.50692,33.632175,17.117577
14.514389,33.614662,2.4579077
14.514389,33.614662,2.4579077
55.003788,31.246899,2.8275087
55.003788,31.246899,2.8275087
55.0991,31.00856,2.8275087
55.0991,31.00856,2.8275087
55.115486,31.126328,2.8275087
55.115486,31.126328,2.8275087
55.0991,31.00856,2.8275087
55.0991,31.00856,2.8275087
55.18434,31.080997,2.8275087
55.18434,31.080997,2.8275087
55.26275,30.58773,2.8275087
55.26275,30.58773,2.8275087
55.259583,31.047276,2.8275087
55.259583,31.047276,2.8275087
55.33765,30.374733,2.8275087
55.33765,30.374733,2.8275087
55.473434,29.9441,2.8275087
55.473434,29.9441,2.8275087
58.105713,29.654041,2.8275087
58.105713,29.654041,2.8275087
55.339245,31.02605,2.8275087
55.339245,31.02605,2.8275087
55.473434,29.9441,2.8275087
55.473434,29.9441,2.8275087
55.473434,29.9441,2.8275087
55.473434,29.9441,2.8275087
58.35091,30.058113,2.8275087
58.35091,30.058113,2.8275087
55.50358,31.022911,2.8275087
55.50358,31.022911,2.8275087
55.473434,29.9441,2.8275087
55.473434,29.9441,2.8275087
58.48649,30.251743,2.8275087
58.48649,30.251743,2.8275087
57.07859,32.452793,2.8275087
57.07859,32.452793,2.8275087
55.583996,31.041084,2.8275087
55.583996,31.041084,2.8275087
58.48649,30.251743,2.8275087
58.48649,30.251743,2.8275087
38.602325,49.326954,12.254418
38.602325,49.326954,12.254418
38.50411,49.396782,11.797949
38.50411,49.396782,11.797949
17.505713,23.706627,2.8548427
17.505713,23.706627,2.8548427
19.989027,26.189934,3.4756076
19.989027,26.189934,3.4756076
38.887276,48.507874,5.8111873
38.887276,48.507874,5.8111873
38.817368,48.38317,1.2465011
38.817368,48.38317,1.2465011
67.53495,30.127796,2.4930208
67.53495,30.127796,2.4930208
67.401855,29.994701,1.0182761
67.401855,29.994701,1.0182761
67.401855,29.994701,9.597454
67.401855,29.994701,9.597454
68.23628,30.829132,2.4930208
68.23628,30.829132,2.4930208
24.421967,54.27609,10.990359
24.421967,54.27609,10.990359
24.421957,53.1296,12.517774
24.421957,53.1296,12.517774
54.534092,21.848011,3.038096
54.534092,21.848011,3.038096
54.474728,21.505928,3.038096
54.474728,21.505928,3.038096
54.474728,21.505928,3.038096
54.474728,21.505928,3.038096
54.48893,21.159035,3.038096
54.48893,21.159035,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.732136,20.512825,3.038096
54.732136,20.512825,3.038096
55.314,19.878849,3.038096
55.314,19.878849,3.038096
58.55742,23.749928,3.038096
58.55742,23.749928,3.038096
54.717537,22.26941,3.038096
54.717537,22.26941,3.038096
54.590637,22.01239,3.038096
54.590637,22.01239,3.038096
54.590637,22.01239,3.038096
54.590637,22.01239,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
58.417645,23.940552,3.038096
58.417645,23.940552,3.038096
54.917248,22.674377,3.038096
54.917248,22.674377,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
58.2239,24.237465,3.038096
58.2239,24.237465,3.038096
55.0991,23.08767,3.038096
55.0991,23.08767,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
58.04999,24.546417,3.038096
58.04999,24.546417,3.038096
55.26275,23.5085,3.038096
55.26275,23.5085,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
57.89666,24.866085,3.038096
57.89666,24.866085,3.038096
55.40789,23.936062,3.038096
55.40789,23.936062,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
57.80621,25.084469,3.038096
57.80621,25.084469,3.038096
55.534237,24.369556,3.038096
55.534237,24.369556,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
54.576042,20.822948,3.038096
57.593094,25.760365,3.038096
57.593094,25.760365,3.038096
55.534237,24.369556,3.038096
55.534237,24.369556,3.038096
57.54194,25.991138,3.038096
57.54194,25.991138,3.038096
55.590294,24.588268,3.038096
55.590294,24.588268,3.038096
57.52015,26.107311,3.038096
57.52015,26.107311,3.038096
57.500885,26.223923,3.038096
57.500885,26.223923,3.038096
55.88318,26.78476,3.038096
55.88318,26.78476,3.038096
55.641567,24.808147,3.038096
55.641567,24.808147,3.038096
57.500885,26.223923,3.038096
57.500885,26.223923,3.038096
57.500885,26.223923,3.038096
57.500885,26.223923,3.038096
55.864723,26.371246,3.038096
55.864723,26.371246,3.038096
55.729652,25.251003,3.038096
55.729652,25.251003,3.038096
57.500885,26.223923,3.038096
57.500885,26.223923,3.038096
57.500885,26.223923,3.038096
57.500885,26.223923,3.038096
55.825363,25.921432,3.038096
55.825363,25.921432,3.038096
34.172894,30.756847,10.691899
34.172894,30.756847,10.691899
34.22751,30.783363,3.0197155
34.22751,30.783363,3.0197155
26.417004,48.77967,3.5464098
26.417004,48.77967,3.5464098
26.54855,48.678734,14.045187
26.54855,48.678734,14.045187
57.850243,29.121433,6.6012383
57.850243,29.121433,6.6012383
55.590298,29.507954,6.6012383
55.590298,29.507954,6.6012383
57.80621,29.01175,6.6012383
57.80621,29.01175,6.6012383
55.688026,29.067127,6.6012383
55.688026,29.067127,6.6012383
57.764572,28.901127,6.6012383
57.764572,28.901127,6.6012383
55.729652,28.845222,6.6012383
55.729652,28.845222,6.6012383
57.725357,28.789623,6.6012383
57.725357,28.789623,6.6012383
55.766434,28.62246,6.6012383
55.766434,28.62246,6.6012383
57.68859,28.677292,6.6012383
57.68859,28.677292,6.6012383
55.79834,28.398945,6.6012383
55.79834,28.398945,6.6012383
57.65428,28.564186,6.6012383
57.65428,28.564186,6.6012383
55.82537,28.174793,6.6012383
55.82537,28.174793,6.6012383
57.622444,28.450356,6.6012383
57.622444,28.450356,6.6012383
55.847504,27.9501,6.6012383
55.847504,27.9501,6.6012383
55.877037,27.499538,6.6012383
55.877037,27.499538,6.6012383
57.444466,27.311459,6.6012383
57.444466,27.311459,6.6012383
57.5931,28.335857,6.6012383
57.5931,28.335857,6.6012383
55.877037,27.499538,6.6012383
55.877037,27.499538,6.6012383
55.877037,27.499538,6.6012383
55.877037,27.499538,6.6012383
57.470036,27.637936,6.6012383
57.470036,27.637936,6.6012383
62.15181,40.987335,0.8075983
62.15181,40.987335,0.8075983
61.998695,40.885033,3.5464098
61.998695,40.885033,3.5464098
63.394432,41.068787,0.8075983
63.394432,41.068787,0.8075983
63.220062,41.127975,3.5464098
63.220062,41.127975,3.5464098
63.712704,40.885033,0.8075983
63.712704,40.885033,0.8075983
63.55959,40.987335,3.5464098
63.55959,40.987335,3.5464098
26.692163,40.136322,9.884301
26.692163,40.136322,9.884301
26.619003,40.097218,3.5464098
26.619003,40.097218,3.5464098
14.317989,33.718338,2.4579077
14.317989,33.718338,2.4579077
14.4143715,33.786484,17.117577
14.4143715,33.786484,17.117577
51.44074,14.366882,16.099297
51.44074,14.366882,16.099297
51.70144,14.627583,13.588718
51.70144,14.627583,13.588718
32.82589,36.742867,0.28090376
32.82589,36.742867,0.28090376
32.59668,36.88874,10.58656
32.59668,36.88874,10.58656
81.40761,39.26605,2.1761813
81.40761,39.26605,2.1761813
81.790085,39.64852,4.3364506
81.790085,39.64852,4.3364506
38.953995,48.784676,11.797949
38.953995,48.784676,11.797949
38.948563,48.927544,6.2676554
38.948563,48.927544,6.2676554
58.520393,32.35173,12.886459
58.520393,32.35173,12.886459
58.42108,32.252415,1.2640668
